Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU43,OUT019,-293.0806
FDE24,OUT019,303.03152
FDK50,OUT049,3267.4778
FDG31,OUT045,941.97
FDC60,OUT045,2427.1504
FDL36,OUT013,1695.5714
FDP21,OUT013,3327.1455
FDW16,OUT045,1587.5721
FDX02,OUT017,4146.074
FDQ58,OUT027,3768.268
FDT51,OUT046,1692.2734
FDD59,OUT049,1324.212
NCM42,OUT018,1520.2257
FDA57,OUT018,612.2197
FDZ48,OUT035,2120.2156
FDE46,OUT045,1939.2822
NCZ30,OUT019,297.61813
FDB56,OUT017,3612.2305
FDA25,OUT027,2125.868
FDD20,OUT013,1950.1797
FDL25,OUT013,1430.1433
NCO18,OUT049,2825.526
FDJ45,OUT017,413.69513
FDR12,OUT035,2981.113
NCF19,OUT010,110.66424
FDK25,OUT046,3041.874
NCR17,OUT046,1863.809
FDC52,OUT046,2209.2878
NCA54,OUT017,3143.9546
FDR45,OUT010,1081.2147
NCM19,OUT049,2042.4056
FDF39,OUT027,3800.8684
FDX23,OUT049,1633.4729
FDD58,OUT027,2821.7798
FDX28,OUT013,2054.1924
NCD31,OUT013,2740.368
FDU57,OUT018,2687.3499
FDI27,OUT046,740.6913
NCM42,OUT046,1653.8525
FDD32,OUT027,1996.891
FDI34,OUT013,3591.918
NCM29,OUT049,2256.5867
FDG46,OUT018,1358.1562
DRC01,OUT010,63.43367
FDB15,OUT027,5030.7188
NCA17,OUT027,4016.445
FDF10,OUT046,2442.7815
FDR26,OUT027,4012.6362
FDI02,OUT049,2043.7539
NCM54,OUT010,249.27838
FDF14,OUT013,2283.6338
FDJ33,OUT010,219.13016
FDM20,OUT035,4297.828
FDC03,OUT027,5445.68
NCX05,OUT046,1954.8087
NCM41,OUT027,2564.0322
NCU29,OUT010,166.15768
FDQ59,OUT017,1269.7854
FDH46,OUT010,195.98743
FDH09,OUT013,692.47925
NCD06,OUT045,785.5426
FDC15,OUT035,2644.7678
DRD37,OUT027,907.6472
FDT28,OUT027,3193.0044
FDR28,OUT027,3985.3096
FDT38,OUT017,1264.8951
FDV34,OUT027,1660.4832
FDY52,OUT035,1028.7268
FDB34,OUT013,1293.7253
DRL23,OUT018,1551.6445
DRB24,OUT046,2405.4941
FDJ50,OUT046,809.5534
FDQ49,OUT035,2452.8584
FDP20,OUT035,1985.5118
FDV19,OUT027,4200.515
NCR54,OUT045,2259.0422
FDO09,OUT010,284.7007
FDS57,OUT018,1860.4531
FDN10,OUT049,1622.1373
FDV23,OUT049,1852.9341
FDY28,OUT049,3668.012
DRG51,OUT013,2668.8274
FDD45,OUT019,261.3002
NCL18,OUT027,5540.506
NCM29,OUT013,2224.2031
FDF17,OUT027,5066.335
FDE22,OUT017,2525.7007
FDQ22,OUT017,504.3843
FDS01,OUT013,3008.4963
FDW35,OUT027,880.6007
FDJ33,OUT046,2071.836
NCF54,OUT035,3348.2773
FDE09,OUT013,1436.689
NCE06,OUT045,2173.2039
DRH49,OUT049,1122.4023
FDY43,OUT045,2277.156
NCT05,OUT017,4102.7637
FDZ34,OUT045,3473.493
FDL38,OUT017,1559.7249
FDZ31,OUT017,4011.3945
FDR14,OUT035,642.91425
NCN54,OUT049,938.8089
NCC42,OUT027,3666.4033
FDK08,OUT017,1582.0507
FDP59,OUT013,1348.0367
FDV22,OUT035,3155.7979
FDD33,OUT035,3690.648
DRE60,OUT027,7201.7383
FDK52,OUT046,3472.2532
FDA02,OUT017,2139.8354
FDM56,OUT049,1719.7527
FDE57,OUT035,2451.889
FDM32,OUT045,1396.6755
NCQ30,OUT027,2596.2527
FDQ27,OUT027,2716.5383
FDT60,OUT027,3329.5466
FDU43,OUT049,4426.7417
NCO55,OUT035,1676.5596
FDG02,OUT045,2312.189
FDJ28,OUT013,3184.793
FDP40,OUT045,1632.8492
FDJ38,OUT045,3008.0745
NCC54,OUT017,3463.0627
NCZ41,OUT046,1569.614
FDK38,OUT019,433.01828
FDU52,OUT013,2431.8418
FDC40,OUT046,1175.547
NCR30,OUT017,1066.6188
NCN18,OUT017,2122.0493
FDB50,OUT035,1457.5198
FDG04,OUT013,2971.048
FDR26,OUT035,2309.4028
NCT17,OUT018,3195.6687
FDX35,OUT027,5471.522
FDS12,OUT046,2093.1052
NCZ29,OUT027,3745.9565
FDB38,OUT010,239.59279
FDP12,OUT013,460.20117
FDP22,OUT046,517.3279
FDS26,OUT018,4372.809
FDR52,OUT046,3412.6697
DRJ13,OUT046,3134.2778
FDU48,OUT027,3598.1443
FDE29,OUT035,989.80676
NCT29,OUT049,1888.8448
DRK37,OUT018,4291.165
FDK55,OUT046,1242.2867
FDR07,OUT046,1184.634
FDO21,OUT027,4988.9707
FDK46,OUT049,7197.8228
FDB12,OUT045,1693.9943
FDT31,OUT027,3987.5955
FDJ33,OUT045,2044.6796
FDC26,OUT027,2954.7937
NCQ02,OUT045,2842.3481
FDP08,OUT010,644.05035
FDB11,OUT027,5246.4224
FDV55,OUT013,2583.601
FDW20,OUT049,1823.9515
NCJ18,OUT019,379.06882
FDC41,OUT018,1035.4283
FDE14,OUT027,2339.7417
FDG35,OUT013,2839.2515
FDF45,OUT035,1115.0925
FDS19,OUT027,2565.9326
FDS58,OUT019,401.01318
FDA26,OUT017,3692.693
FDM32,OUT049,1264.9899
FDL45,OUT046,2411.1487
FDZ55,OUT049,2701.8455
FDY37,OUT049,2481.0266
FDO46,OUT046,1989.5256
FDQ60,OUT046,2476.5884
FDA19,OUT018,1857.671
FDL15,OUT046,2597.2346
FDM10,OUT018,2418.778
NCL05,OUT017,673.29425
DRK49,OUT010,150.69423
NCE18,OUT027,5709.4146
FDG40,OUT049,643.79614
DRI59,OUT045,3977.4336
FDK28,OUT035,4044.5012
NCD06,OUT019,149.17604
FDO11,OUT019,442.79413
FDK27,OUT046,1801.5227
FDT43,OUT027,1352.6981
FDD38,OUT018,1290.3723
FDA16,OUT049,4350.626
FDL14,OUT027,4186.993
NCM17,OUT049,722.3532
FDD20,OUT045,2219.1238
FDA40,OUT045,1505.6338
FDL43,OUT045,1256.3835
FDV15,OUT045,1971.2432
FDE52,OUT046,1408.8632
NCL17,OUT010,158.98709
NCJ31,OUT045,3741.7842
FDR60,OUT045,1032.0209
NCA18,OUT035,1846.931
FDS21,OUT027,1137.1215
FDW09,OUT035,1534.9058
FDL26,OUT035,3124.437
FDS47,OUT018,1247.9667
FDC39,OUT046,3398.4832
FDT51,OUT035,1702.1022
FDK40,OUT035,4731.722
NCG19,OUT045,3936.3655
FDZ07,OUT046,741.4677
FDF08,OUT027,2487.1719
FDO04,OUT013,696.80536
FDK41,OUT018,1252.1467
FDP15,OUT049,6342.027
NCD43,OUT018,1516.6163
NCP18,OUT013,2268.5513
FDZ51,OUT046,1485.1307
DRH13,OUT035,1671.2294
FDF38,OUT045,602.0279
NCI43,OUT045,818.5516
FDM38,OUT027,1301.9697
FDS03,OUT013,1122.1666
DRJ47,OUT017,2554.8635
FDT50,OUT010,171.25305
FDV02,OUT046,3063.166
NCG18,OUT017,1867.3088
FDW52,OUT046,2830.8752
FDS40,OUT035,476.0839
FDN31,OUT017,2783.0728
FDA37,OUT045,1680.3468
FDA15,OUT046,3914.956
FDL39,OUT046,2482.4917
FDJ53,OUT045,1487.9497
FDX22,OUT013,4449.4917
NCZ42,OUT045,4483.2354
FDD56,OUT027,4221.5713
FDD40,OUT017,3429.449
FDS50,OUT013,4209.953
NCN14,OUT013,3283.2312
FDT15,OUT013,3305.2
NCS18,OUT027,2934.1467
NCO26,OUT010,369.01834
FDF58,OUT018,1052.8418
NCB19,OUT013,1457.8551
FDH26,OUT017,2194.1726
DRB24,OUT027,4004.5613
FDA49,OUT018,1127.4298
FDB32,OUT045,1307.9658
FDI36,OUT017,3556.4539
NCA17,OUT010,456.03644
FDH22,OUT013,1833.4222
NCM26,OUT018,2239.529
FDT15,OUT027,5367.3037
FDB16,OUT018,1120.5557
NCP54,OUT027,3479.1143
FDJ36,OUT013,1537.8633
FDO28,OUT045,1974.4291
FDU09,OUT013,931.82404
FDF29,OUT017,2346.1006
FDY08,OUT013,2278.6106
DRJ59,OUT018,175.83438
FDT23,OUT027,2191.8218
FDU15,OUT018,428.03406
FDT47,OUT013,1817.5931
FDI53,OUT019,612.4047
FDR59,OUT018,3469.234
FDD53,OUT035,669.3601
FDY51,OUT017,3731.195
FDT04,OUT049,602.96533
FDU51,OUT049,3257.082
FDG14,OUT035,2820.5986
NCU06,OUT045,4634.5977
DRG25,OUT046,3028.8289
DRH49,OUT035,1322.561
FDN15,OUT035,2191.2876
FDL43,OUT018,994.71136
NCT18,OUT049,4004.2097
NCB31,OUT013,4256.967
FDK57,OUT035,2021.5085
FDY04,OUT019,635.5451
NCP54,OUT046,1957.6061
FDF41,OUT013,3716.9639
FDM01,OUT045,1764.9387
FDW03,OUT045,1904.2377
FDF28,OUT045,1874.1198
FDY37,OUT017,2609.3965
FDQ03,OUT017,3498.3884
FDP51,OUT027,2667.2876
FDJ40,OUT017,1921.9818
FDC32,OUT049,1511.4232
DRI49,OUT027,2153.0461
NCW54,OUT017,1393.5354
FDF09,OUT017,609.8095
FDP45,OUT018,3629.3015
DRJ23,OUT018,2947.0671
FDS59,OUT017,2120.6128
FDY08,OUT046,2052.996
FDX16,OUT049,2199.8413
FDY16,OUT018,2690.709
FDK32,OUT035,2502.112
FDQ22,OUT013,654.1487
NCC31,OUT018,1900.7693
FDG58,OUT049,2313.6626
DRF48,OUT013,2470.0103
DRH36,OUT049,1083.527
NCR30,OUT035,1069.4949
FDB03,OUT019,530.1117
FDZ28,OUT027,3659.8425
FDR35,OUT017,2288.5671
DRD15,OUT027,4164.4355
FDJ33,OUT019,246.49919
FDA56,OUT010,176.0515
FDP56,OUT046,641.2697
NCT30,OUT046,796.95996
FDK15,OUT017,1652.5449
FDH44,OUT018,2125.6147
FDV01,OUT013,2094.6516
DRG03,OUT017,2548.5957
FDG50,OUT027,2275.4011
FDR16,OUT010,755.5538
FDZ60,OUT046,1378.6346
DRG03,OUT045,2525.7727
FDS56,OUT018,3872.8862
FDU33,OUT045,839.5293
DRD27,OUT035,1647.2228
FDW22,OUT046,3446.6143
DRA24,OUT045,2406.7375
FDF38,OUT049,686.1741
FDX48,OUT013,2676.0393
FDS58,OUT018,2340.0566
FDC32,OUT046,1551.7013
NCQ29,OUT045,3153.5134
DRK39,OUT018,1222.9126
NCS38,OUT017,2295.7778
DRO47,OUT013,1790.6218
DRG27,OUT027,1203.7532
FDC57,OUT027,6118.113
FDS55,OUT046,2630.095
NCJ06,OUT018,1559.7738
FDO01,OUT019,340.40317
NCM55,OUT045,2473.4285
FDC52,OUT049,2575.6028
FDQ15,OUT045,1564.2927
NCT30,OUT027,1508.5824
NCR42,OUT027,730.3992
FDD28,OUT035,756.7241
FDQ34,OUT049,1716.0708
FDZ12,OUT027,3729.0103
DRE13,OUT019,124.75579
NCN07,OUT019,364.22006
FDM28,OUT035,3309.6267
FDI10,OUT017,3008.9312
FDQ25,OUT013,1889.2909
FDA38,OUT010,-611.53296
DRI13,OUT049,3362.05
FDY20,OUT027,2520.173
NCZ53,OUT035,3515.689
NCM31,OUT013,2778.5854
DRB01,OUT017,3223.0706
DRF37,OUT046,4241.8633
NCF42,OUT049,2655.996
FDF16,OUT018,2375.008
FDB41,OUT013,683.73126
FDR34,OUT013,4446.228
FDR15,OUT018,2099.1575
NCV42,OUT019,282.7444
FDW51,OUT035,3277.4944
FDU36,OUT017,1626.4474
FDX60,OUT049,1565.266
FDY03,OUT035,2276.469
FDW55,OUT045,3857.8186
FDT01,OUT010,858.3813
FDG58,OUT013,2354.0388
FDK21,OUT017,5590.5063
NCS41,OUT019,315.70776
FDS10,OUT045,3397.9048
NCT53,OUT046,2970.758
FDJ28,OUT018,2784.121
FDX44,OUT045,1285.9767
FDT20,OUT018,473.31396
FDO44,OUT017,1469.9247
NCX17,OUT049,2446.4082
FDY01,OUT017,1958.3698
FDJ12,OUT027,5417.901
DRK35,OUT018,508.63852
FDD47,OUT019,263.56204
NCM53,OUT035,1599.8408
FDO45,OUT013,1225.119
NCM42,OUT010,327.1899
FDE04,OUT046,3161.6626
NCI30,OUT027,5684.6455
FDZ19,OUT013,2639.5762
FDW57,OUT013,2969.8787
FDA25,OUT013,1814.5503
FDT22,OUT046,1125.188
FDP51,OUT013,1885.2153
FDD48,OUT027,2865.0142
FDY39,OUT035,4215.024
FDO48,OUT010,664.87714
FDD23,OUT027,3974.3745
DRN35,OUT027,778.54895
FDT01,OUT035,2372.935
FDC20,OUT010,-22.71
DRJ35,OUT035,1084.5333
FDB32,OUT046,1633.4468
FDL24,OUT046,2883.097
NCV42,OUT035,1840.3158
FDZ46,OUT046,1613.5924
FDC15,OUT013,2801.623
FDD08,OUT019,21.864923
FDY50,OUT049,711.1504
FDD36,OUT013,2135.364
FDG57,OUT027,1384.7278
FDL21,OUT018,336.8732
FDN16,OUT027,2580.332
FDJ09,OUT027,937.0244
FDS01,OUT010,343.70187
FDV33,OUT017,4165.6543
DRE12,OUT017,1821.3156
FDR07,OUT013,1023.9461
FDP48,OUT010,352.36395
NCB55,OUT035,782.0959
FDQ08,OUT013,806.4708
FDR34,OUT035,3971.715
FDO33,OUT046,1808.101
FDP13,OUT045,826.7936
FDX12,OUT049,4171.027
NCT06,OUT049,2406.8809
FDR16,OUT019,390.9754
FDE36,OUT046,3315.0823
FDZ36,OUT049,3101.487
FDV13,OUT045,1362.2158
NCZ17,OUT035,778.6919
FDU56,OUT045,2678.1892
FDM09,OUT035,2590.27
FDV02,OUT017,3079.1897
FDS34,OUT018,1107.8223
FDA11,OUT049,1606.4103
FDP09,OUT017,5642.848
FDB29,OUT027,3112.1484
FDT19,OUT017,3452.04
DRH15,OUT017,1183.6805
FDY38,OUT046,2776.2192
FDF14,OUT027,4054.5942
FDN48,OUT010,304.09747
FDQ12,OUT013,3487.851
NCJ43,OUT045,3051.31
FDE17,OUT019,359.73254
FDB05,OUT035,4350.0015
FDH10,OUT045,1239.6383
NCR06,OUT017,638.2387
FDU32,OUT018,1670.4165
FDD56,OUT049,3151.1729
FDO36,OUT018,2660.3228
FDH16,OUT010,208.57912
FDX10,OUT018,331.0787
FDZ37,OUT017,1609.3855
FDU31,OUT010,627.04614
DRC49,OUT049,2342.1067
FDL15,OUT045,2521.1177
FDN32,OUT019,289.1737
DRH59,OUT027,2060.3892
NCU29,OUT049,2502.9875
FDR37,OUT019,515.5596
FDS14,OUT018,2872.639
FDU02,OUT027,6420.806
FDJ08,OUT035,3137.6282
NCZ06,OUT045,3180.7617
FDO31,OUT049,1288.1433
FDH31,OUT018,1212.1929
FDS58,OUT017,2621.4553
NCA53,OUT027,1174.9746
FDF50,OUT046,2487.0828
NCW42,OUT049,3483.4907
NCQ17,OUT045,2600.8354
FDK51,OUT018,4421.284
NCW41,OUT010,456.25955
NCR29,OUT017,855.4623
FDB08,OUT019,230.64258
FDA40,OUT027,2588.0964
FDL14,OUT018,2232.1096
FDB47,OUT046,3053.6885
FDO03,OUT035,4719.8267
DRK13,OUT019,373.31436
FDX13,OUT010,836.428
FDF52,OUT046,3320.6997
FDT11,OUT013,3186.0342
FDB08,OUT013,2358.119
FDQ28,OUT018,2401.0054
FDD29,OUT045,3487.0278
NCQ29,OUT027,6941.219
NCO02,OUT013,1034.2383
FDR56,OUT010,472.15945
NCM54,OUT049,1979.5979
FDP51,OUT035,2024.6658
FDT38,OUT013,1141.0557
FDZ20,OUT018,3110.4712
FDJ53,OUT013,2114.101
FDX13,OUT049,4350.458
FDP58,OUT035,3791.1357
NCK31,OUT019,156.62997
FDA35,OUT018,1791.2626
FDV37,OUT018,2461.8257
NCO07,OUT027,3995.5037
FDA20,OUT045,2524.6792
FDZ59,OUT035,3125.2908
NCY17,OUT017,575.85315
FDQ28,OUT035,3030.129
FDV35,OUT017,2644.1064
FDQ36,OUT013,691.6734
FDD34,OUT018,2261.676
FDK51,OUT045,3316.031
FDV31,OUT035,2258.8428
FDR04,OUT035,2067.766
FDR14,OUT049,614.9618
DRC36,OUT010,397.3575
FDE39,OUT019,211.15152
FDP57,OUT049,1720.3967
FDE57,OUT046,2227.5122
NCN18,OUT046,2180.5142
NCQ05,OUT018,2395.698
FDW47,OUT035,2356.0032
FDV46,OUT035,2185.2456
NCP29,OUT045,1002.4408
FDE09,OUT018,1595.1288
NCU06,OUT027,6456.8047
FDT19,OUT010,721.5888
DRF15,OUT017,2437.132
DRI51,OUT013,2685.3945
NCX54,OUT013,2021.3771
DRE01,OUT013,4172.361
NCB07,OUT045,2602.315
FDU50,OUT035,1755.498
FDG40,OUT035,743.09753
FDW10,OUT018,3643.1345
FDX51,OUT013,2847.9263
NCP17,OUT045,1054.2025
FDP21,OUT035,3011.732
FDL04,OUT045,1592.508
FDV23,OUT013,1621.4128
FDF24,OUT046,1345.9675
FDH56,OUT027,2742.2947
FDB51,OUT049,912.38513
FDI58,OUT027,2547.4304
FDR20,OUT013,596.4098
FDC51,OUT018,1752.4373
FDB16,OUT027,2314.765
FDE40,OUT049,770.2741
NCM17,OUT035,852.14246
FDU56,OUT035,4021.0857
FDS32,OUT019,362.71786
FDX02,OUT049,4147.3457
FDT39,OUT027,3357.9204
FDE35,OUT017,937.004
NCI42,OUT019,692.309
DRL23,OUT046,1420.2585
FDA10,OUT046,2141.3833
FDA11,OUT013,1292.3821
NCM06,OUT046,2395.6594
NCT05,OUT035,3510.2734
NCQ02,OUT010,743.4495
NCY06,OUT049,2273.4346
FDY56,OUT035,4694.9077
FDL02,OUT035,1906.5745
NCI06,OUT035,3298.7224
FDQ14,OUT045,2259.0273
FDQ12,OUT017,4257.083
FDP36,OUT046,913.17584
FDK21,OUT027,7557.5986
FDO40,OUT045,2333.1226
NCK54,OUT019,223.2937
FDY09,OUT018,2351.906
NCW30,OUT049,5142.051
NCC55,OUT027,783.1671
FDE58,OUT018,1315.4806
FDR39,OUT013,4056.108
FDU28,OUT049,2940.8286
FDH08,OUT017,3787.745
FDG35,OUT045,2105.9133
FDG22,OUT049,690.3182
FDC34,OUT035,3695.2993
FDP15,OUT018,3390.9014
FDK34,OUT010,404.62827
FDU45,OUT035,2189.6655
FDQ04,OUT027,860.0388
FDX22,OUT018,3795.4624
FDB45,OUT017,1188.4847
NCH43,OUT027,4225.349
DRE60,OUT046,3887.0547
FDD17,OUT027,6581.28
NCM54,OUT017,2402.5098
NCH55,OUT013,1616.3812
NCT06,OUT017,2797.045
FDA48,OUT027,4956.3823
FDY58,OUT027,6605.3154
FDO25,OUT045,3119.006
FDN50,OUT045,1401.4764
FDH35,OUT035,2715.9336
FDK09,OUT045,3671.631
FDO16,OUT013,1508.8849
FDW11,OUT045,1053.612
FDU47,OUT027,4307.4746
NCQ42,OUT010,258.22174
FDK55,OUT027,2479.115
FDN08,OUT049,1760.528
FDT57,OUT045,3207.0806
FDJ12,OUT018,3045.3628
DRL59,OUT017,904.94244
NCN53,OUT046,541.6501
FDO51,OUT010,147.90742
FDK56,OUT017,3507.2773
FDY12,OUT035,1014.5739
FDU15,OUT035,770.9725
FDQ19,OUT046,3065.8154
DRF15,OUT045,2329.4326
DRE25,OUT019,343.71335
FDK57,OUT018,1709.3617
FDD33,OUT010,483.68988
FDR34,OUT027,6239.681
FDU04,OUT045,1949.9323
FDE35,OUT019,36.95712
NCD31,OUT035,3032.0044
FDJ56,OUT035,1879.4027
NCU53,OUT046,2781.576
FDD39,OUT035,3931.3582
NCU17,OUT019,330.78223
FDJ20,OUT046,2292.274
NCW41,OUT018,2060.8645
FDL52,OUT035,704.8637
FDS39,OUT035,2439.8052
DRJ47,OUT045,2448.3608
FDP13,OUT010,157.57632
DRK39,OUT010,288.81354
FDF28,OUT010,326.78104
FDB09,OUT045,1600.9648
FDM51,OUT046,1279.176
DRM49,OUT018,846.01605
DRF23,OUT013,2535.6772
DRH01,OUT035,3135.6353
FDH12,OUT027,2684.242
FDA28,OUT019,318.48242
FDW37,OUT018,1071.8428
FDF02,OUT046,1527.6012
DRL37,OUT046,680.71796
NCF43,OUT046,2199.862
FDH08,OUT010,459.18176
FDR34,OUT019,676.9905
NCK19,OUT049,4235.948
NCD55,OUT018,448.06775
FDT27,OUT049,3175.9106
FDQ57,OUT045,1948.968
FDA47,OUT035,2954.1672
DRG15,OUT027,1728.0323
FDE05,OUT018,2301.422
FDN46,OUT046,2359.2542
FDX27,OUT027,2718.905
FDT51,OUT045,1653.9835
FDU33,OUT013,769.7847
FDJ16,OUT027,1591.5306
FDD20,OUT019,362.96387
FDT36,OUT049,691.06445
DRF15,OUT027,3220.945
FDN52,OUT010,190.71661
FDC22,OUT027,5499.628
FDX15,OUT045,2834.0815
FDT13,OUT013,3492.5215
FDU04,OUT017,2210.864
FDU31,OUT019,189.1931
FDW59,OUT027,2432.432
NCO29,OUT046,2612.8098
FDL15,OUT035,2542.2485
FDI41,OUT049,3130.723
FDQ48,OUT049,1760.0553
DRI39,OUT013,1149.9657
FDI08,OUT013,4307.59
FDC21,OUT049,2383.1145
FDF58,OUT035,1220.692
FDS08,OUT010,-185.50229
FDE47,OUT045,1894.8986
NCP18,OUT019,219.42294
NCR41,OUT013,1668.7689
FDA27,OUT013,3911.232
FDA43,OUT035,3289.9639
FDA49,OUT045,1240.0009
NCE55,OUT018,2724.8699
DRM49,OUT027,999.04913
FDF22,OUT027,4833.848
FDQ15,OUT018,1296.7628
NCS54,OUT017,3457.1956
NCY05,OUT013,546.1123
FDR45,OUT046,4449.4287
FDK57,OUT049,2110.4846
FDF41,OUT010,831.3677
FDV21,OUT046,2029.3171
FDD51,OUT046,546.847
FDF33,OUT046,1875.1387
FDA38,OUT046,3973.9487
FDR56,OUT045,3048.3057
NCN41,OUT017,2154.549
FDC60,OUT027,2589.494
FDB47,OUT045,2624.3994
DRH01,OUT013,2830.0657
FDW08,OUT046,1552.0021
FDF38,OUT027,1063.0717
FDY32,OUT017,2585.0242
FDG34,OUT049,1710.9812
FDG47,OUT019,421.3002
NCF18,OUT035,3192.5469
FDL39,OUT019,433.90652
NCH55,OUT035,2143.0298
DRJ35,OUT049,927.8767
FDS44,OUT035,4546.676
DRE01,OUT018,2776.157
FDY39,OUT013,2986.0913
FDY32,OUT018,2476.7747
FDR33,OUT027,3164.614
NCP50,OUT049,1384.7605
FDZ47,OUT018,1537.8958
FDU57,OUT049,2424.2415
FDY44,OUT013,3915.6152
DRH59,OUT018,945.8126
FDB03,OUT027,6871.4614
FDY46,OUT045,3395.8452
FDM39,OUT045,2895.8867
FDY36,OUT035,1362.564
NCM55,OUT035,2808.4006
FDJ50,OUT010,110.63389
DRL60,OUT013,2372.2656
NCJ54,OUT049,4170.847
FDX59,OUT017,496.3292
FDI07,OUT013,4521.402
DRF51,OUT010,102.00723
FDM14,OUT017,1718.1205
FDP21,OUT045,2688.9827
FDE40,OUT035,1180.7112
FDE05,OUT035,2569.7131
FDM13,OUT027,3486.9114
FDC34,OUT027,4401.675
NCI55,OUT018,2098.478
NCE43,OUT018,2453.4373
FDW58,OUT018,1456.8806
FDG60,OUT045,3959.385
FDV31,OUT017,2099.5703
FDR47,OUT013,3310.9429
FDM60,OUT019,94.36549
NCF06,OUT018,2112.472
NCN26,OUT027,2830.71
FDQ59,OUT049,1517.5951
FDF09,OUT046,614.39087
NCS06,OUT017,3263.3904
FDT44,OUT046,1829.3052
FDI19,OUT017,3186.9993
FDT22,OUT017,1010.1792
NCF54,OUT027,4901.4067
DRG25,OUT045,3300.874
FDB59,OUT017,3695.3845
FDQ37,OUT017,3221.422
FDP56,OUT035,730.928
FDW44,OUT035,2930.106
FDJ26,OUT010,449.1015
FDU43,OUT018,3035.3486
FDW33,OUT045,1651.965
NCX53,OUT027,3381.6904
FDN56,OUT010,406.84442
DRF15,OUT049,2443.7925
FDO33,OUT017,1963.8098
FDZ39,OUT010,122.21167
NCJ19,OUT017,455.52722
FDU01,OUT035,3752.8315
FDT12,OUT035,4786.044
NCM18,OUT018,848.5054
FDP19,OUT017,2306.5017
NCR42,OUT049,380.2333
FDN10,OUT046,1940.5342
FDG44,OUT017,1028.2762
FDQ10,OUT046,3008.8909
DRH13,OUT049,1646.6304
FDT52,OUT013,3810.7725
FDM56,OUT045,1772.9141
NCO43,OUT010,539.5251
NCV29,OUT035,2937.1099
NCF06,OUT013,3832.6465
FDO50,OUT035,1528.4092
FDT59,OUT013,4661.7446
FDX40,OUT027,977.90546
FDE50,OUT017,4100.6997
FDX51,OUT017,3414.2312
NCD30,OUT018,1256.692
FDK15,OUT013,2049.1252
FDL12,OUT045,1004.96216
FDK46,OUT017,4532.1113
DRH49,OUT010,8.832563
FDQ57,OUT046,2357.181
FDY59,OUT017,1452.4736
FDO09,OUT018,3166.6763
NCG30,OUT035,2006.1392
FDM09,OUT017,2289.1511
NCN17,OUT027,2568.5286
NCS42,OUT013,1226.9646
FDD02,OUT019,335.8194
FDE34,OUT013,3673.9646
FDU38,OUT045,3067.2573
FDB33,OUT046,2952.6213
NCJ29,OUT017,1333.6599
FDZ27,OUT035,673.5659
FDI40,OUT013,1174.7595
FDG22,OUT013,515.48535
FDT51,OUT017,1563.9535
FDF20,OUT018,2592.1008
FDV50,OUT035,1728.9829
FDT02,OUT049,773.80237
DRC49,OUT017,2598.4102
FDF26,OUT049,2535.089
FDV52,OUT035,2035.7003
FDX59,OUT049,494.63254
FDV25,OUT035,5141.9067
FDW23,OUT027,1060.414
FDE53,OUT018,898.8407
FDA19,OUT017,2295.4026
FDH22,OUT046,1721.7267
NCO41,OUT013,1588.3712
FDX12,OUT017,4659.2803
FDF17,OUT013,2374.778
FDS11,OUT045,3863.871
FDR51,OUT035,2899.5513
FDT49,OUT010,148.53033
FDC56,OUT013,2608.2808
FDR13,OUT027,3229.5417
FDQ60,OUT035,2389.8071
FDN38,OUT049,4423.0254
NCL29,OUT013,2861.2014
FDO13,OUT027,3968.2917
FDE26,OUT018,2873.527
FDA31,OUT010,403.61154
FDX14,OUT035,1206.2063
FDA34,OUT045,3195.1926
FDF26,OUT013,2727.8694
FDE38,OUT045,2577.0176
DRI11,OUT046,1960.4474
FDQ60,OUT027,2830.6702
FDL21,OUT027,895.7629
DRC12,OUT027,6518.0835
FDC47,OUT046,4098.118
FDE57,OUT045,2198.8271
FDT14,OUT045,2082.8582
NCZ53,OUT046,2857.7454
FDE28,OUT018,3961.9165
FDR19,OUT035,2868.6865
NCF54,OUT019,401.6795
FDZ08,OUT046,1314.3431
NCJ05,OUT018,2006.6276
FDF59,OUT046,1922.3584
NCO05,OUT035,1737.3488
FDW24,OUT018,576.3039
NCX42,OUT018,2375.295
NCA53,OUT035,927.4539
FDI45,OUT019,365.98
FDG46,OUT046,1934.0143
FDM20,OUT010,271.62726
FDW11,OUT010,179.73732
FDX08,OUT035,3633.6318
NCK17,OUT035,786.8666
FDK32,OUT018,2315.1118
NCA42,OUT035,2813.2295
DRI01,OUT035,3076.179
NCL55,OUT049,4419.676
DRE25,OUT018,1296.362
FDD14,OUT017,3053.2139
FDB10,OUT046,3951.5881
DRN11,OUT035,1925.1057
FDP38,OUT018,448.51822
NCA30,OUT017,2703.5933
FDT15,OUT017,3238.5237
NCP55,OUT018,644.3347
FDF12,OUT035,2589.7397
FDM21,OUT018,4330.961
FDX56,OUT035,4503.502
FDF10,OUT017,2668.7036
FDT32,OUT045,2476.2517
FDM51,OUT018,1696.9349
NCR50,OUT018,2450.371
FDI19,OUT049,3714.9888
FDX21,OUT017,1454.599
FDR31,OUT035,2331.434
FDY02,OUT013,4817.001
NCA29,OUT045,3842.916
NCX17,OUT046,3440.1863
FDM12,OUT045,2582.2966
FDI53,OUT027,4545.9478
NCU30,OUT049,3140.5588
FDC56,OUT027,3347.0132
FDK27,OUT018,1686.7195
