Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCO07,OUT027,4470.3378783815915
FDA20,OUT045,2918.2129841395263
FDZ59,OUT035,2652.6124610758525
NCY17,OUT017,914.1012573024834
FDQ28,OUT035,2437.5258533236847
FDV35,OUT017,2458.1530254497166
FDQ36,OUT013,778.6722907951089
FDD34,OUT018,2561.352033082302
FDK51,OUT045,4012.5366736453416
FDV31,OUT035,2753.750055611119
FDR04,OUT035,1631.7630457578111
FDR14,OUT049,1063.5659322820266
DRC36,OUT010,1061.8157402959116
FDE39,OUT019,305.75065484785523
FDP57,OUT049,1751.267801610377
FDE57,OUT046,2269.3590963715005
NCN18,OUT046,1850.5534819337556
NCQ05,OUT018,2377.7057500429064
FDW47,OUT035,1969.9850618448186
FDV46,OUT035,2221.5498764363238
NCP29,OUT045,1166.110756461585
FDE09,OUT018,1821.1745703183028
NCU06,OUT027,4697.535104452537
FDT19,OUT010,1052.0017207566195
DRF15,OUT017,2424.4161019574603
DRI51,OUT013,2678.3141032992016
NCX54,OUT013,1749.3427114569859
DRE01,OUT013,3681.314217809043
NCB07,OUT045,3033.4228751177134
FDU50,OUT035,1888.0308218205403
FDG40,OUT035,762.7846681110523
FDW10,OUT018,2737.4808953618904
FDX51,OUT013,3014.2029326359725
NCP17,OUT045,1170.332445394461
FDP21,OUT035,2924.731271851887
FDL04,OUT045,1763.415007899906
FDV23,OUT013,2014.4985499530635
FDF24,OUT046,1424.7117192745504
FDH56,OUT027,3065.8270017623536
FDB51,OUT049,1148.7793161624847
FDI58,OUT027,2802.1515688520713
FDR20,OUT013,943.1718072942679
FDC51,OUT018,1996.3774754919466
FDB16,OUT027,2677.017894422337
FDE40,OUT049,1133.7810626136204
NCM17,OUT035,897.2145015709793
FDU56,OUT035,2890.1049792244376
FDS32,OUT019,591.4970774992137
FDX02,OUT049,3439.118738189233
FDT39,OUT027,3613.0620224567647
FDE35,OUT017,1084.1199284665554
NCI42,OUT019,1565.463229988022
DRL23,OUT046,1770.8958406889622
FDA10,OUT046,2001.8700711251868
FDA11,OUT013,1628.0592173340347
NCM06,OUT046,2460.0415276323565
NCT05,OUT035,3906.6961176388513
NCQ02,OUT010,1228.5752676038035
NCY06,OUT049,2107.2659425640813
FDY56,OUT035,3444.2663842280535
FDL02,OUT035,1753.5644003898617
NCI06,OUT035,2792.1533526038475
FDQ14,OUT045,2394.456182830483
FDQ12,OUT017,3494.8534754810626
FDP36,OUT046,966.058990229033
FDK21,OUT027,4993.613407152287
FDO40,OUT045,2362.5711735501145
NCK54,OUT019,261.23716673961053
FDY09,OUT018,2753.922966525798
NCW30,OUT049,3950.728333208748
NCC55,OUT027,1974.3177715451225
FDE58,OUT018,1916.7198342471531
FDR39,OUT013,2877.4765003965613
FDU28,OUT049,2913.9547072358982
FDH08,OUT017,3490.631786548187
FDG35,OUT045,2751.453456831635
FDG22,OUT049,777.7463336891649
FDC34,OUT035,2488.6308050857933
FDP15,OUT018,3853.357714099682
FDK34,OUT010,1977.2326962043073
FDU45,OUT035,1911.0277686675604
FDQ04,OUT027,2023.4976331538396
FDX22,OUT018,3218.1314382069804
FDB45,OUT017,1740.4546490236373
NCH43,OUT027,4519.073055422713
DRE60,OUT046,3439.56342275683
FDD17,OUT027,4787.451449804219
NCM54,OUT017,2073.084334504228
NCH55,OUT013,2074.972836686868
NCT06,OUT017,2606.655155352564
FDA48,OUT027,4580.881395859306
FDY58,OUT027,4675.98197522056
FDO25,OUT045,3255.990315658937
FDN50,OUT045,1617.7639252563943
FDH35,OUT035,2603.396011496384
FDK09,OUT045,3482.669681220783
FDO16,OUT013,1440.635929929359
FDW11,OUT045,1178.8124112309647
FDU47,OUT027,3439.2297589566615
NCQ42,OUT010,418.18267450820963
FDK55,OUT027,2717.7909661360536
FDN08,OUT049,1917.9907409475172
FDT57,OUT045,3627.4679826998536
FDJ12,OUT018,3186.2830168973633
DRL59,OUT017,1017.12735402039
NCN53,OUT046,775.8944194772766
FDO51,OUT010,-774.5373261857919
FDK56,OUT017,2933.2112376883906
FDY12,OUT035,1018.1264870678374
FDU15,OUT035,793.7071323147248
FDQ19,OUT046,3699.608203184839
DRF15,OUT045,2451.1534651990078
DRE25,OUT019,-96.24137979988859
FDK57,OUT018,1942.4946524120055
FDD33,OUT010,1867.5785478617852
FDR34,OUT027,4681.129621259381
FDU04,OUT045,1988.2790472206145
FDE35,OUT019,-541.229908999331
NCD31,OUT035,2572.436959321959
FDJ56,OUT035,1690.348830308976
NCU53,OUT046,2598.211777486812
FDD39,OUT035,3307.4667760471393
NCU17,OUT019,66.36963451663019
FDJ20,OUT046,2016.3870521357032
NCW41,OUT018,2474.658243616049
FDL52,OUT035,817.5934482969375
FDS39,OUT035,2270.285053477445
DRJ47,OUT045,2729.4190550613102
FDP13,OUT010,-826.0869625154967
DRK39,OUT010,-232.55971544245585
FDF28,OUT010,383.51979391000896
FDB09,OUT045,2048.2720614160717
FDM51,OUT046,1688.9050126939323
DRM49,OUT018,900.646556341839
DRF23,OUT013,2760.822791803331
DRH01,OUT035,2712.051026791458
FDH12,OUT027,2971.244282910199
FDA28,OUT019,364.26326345751704
FDW37,OUT018,1537.2800618788328
FDF02,OUT046,1742.824423744625
DRL37,OUT046,892.548128070507
NCF43,OUT046,2274.0254698719727
FDH08,OUT010,1818.8433708206642
FDR34,OUT019,1836.2113990905166
NCK19,OUT049,3026.9045874053527
NCD55,OUT018,865.9836757436382
FDT27,OUT049,3571.6966574372727
FDQ57,OUT045,2350.4239672605863
FDA47,OUT035,2567.7705858214867
DRG15,OUT027,2351.016260566362
FDE05,OUT018,2314.9348645296172
FDN46,OUT046,1698.2743476656287
FDX27,OUT027,2767.4155123123674
FDT51,OUT045,1836.4811854908355
FDU33,OUT013,911.7314825814957
FDJ16,OUT027,2299.947896775005
FDD20,OUT019,331.4522970712044
FDT36,OUT049,753.3787451686044
DRF15,OUT027,3607.396515908845
FDN52,OUT010,-152.42080165931452
FDC22,OUT027,4155.484317767697
FDX15,OUT045,2542.958312733331
FDT13,OUT013,2915.36193688019
FDU04,OUT017,1986.8718175763227
FDU31,OUT019,1652.0838435127723
FDW59,OUT027,2666.277917777101
NCO29,OUT046,2606.2104707849676
FDL15,OUT035,2426.3046041401003
FDI41,OUT049,2328.8342500578583
FDQ48,OUT049,1672.0914329039315
DRI39,OUT013,1064.4553014172188
FDI08,OUT013,3813.0027679218892
FDC21,OUT049,1830.444170316823
FDF58,OUT035,1159.555880778473
FDS08,OUT010,1112.9206920580207
FDE47,OUT045,2014.4985499530635
NCP18,OUT019,753.1455467390367
NCR41,OUT013,1644.4647005271906
FDA27,OUT013,3860.257539377215
FDA43,OUT035,3013.2769755300287
FDA49,OUT045,1501.073628692412
NCE55,OUT018,2772.661636469191
DRM49,OUT027,2109.7467380524968
FDF22,OUT027,4478.2999837089965
FDQ15,OUT018,1400.480453697918
NCS54,OUT017,2743.899448101075
NCY05,OUT013,794.1884048530727
FDR45,OUT046,3654.1687579706495
FDK57,OUT049,1988.3156351913663
FDF41,OUT010,2102.329782663289
FDV21,OUT046,2050.605248166308
FDD51,OUT046,919.2489033413036
FDF33,OUT046,1825.2965242780026
FDA38,OUT046,3639.1339164510337
FDR56,OUT045,3038.570521156533
NCN41,OUT017,1994.3526503653788
FDC60,OUT027,2701.3854829428974
FDB47,OUT045,3208.625780291357
DRH01,OUT013,2751.453456831635
FDW08,OUT046,1758.7120464286818
FDF38,OUT027,2014.1282981821435
FDY32,OUT017,2574.806734042947
FDG34,OUT049,1823.4080220953629
FDG47,OUT019,2284.9769326552378
NCF18,OUT035,2953.7652338729195
FDL39,OUT019,1159.2860943781536
NCH55,OUT035,2053.864392022488
DRJ35,OUT049,1137.5580669789001
FDS44,OUT035,3644.762835028202
DRE01,OUT018,3658.008909338354
FDY39,OUT013,2876.513955319865
FDY32,OUT018,2543.058047706506
FDR33,OUT027,3027.9415652787247
NCP50,OUT049,1422.8598050626624
FDZ47,OUT018,1653.4524979337154
FDU57,OUT049,2424.93396246656
FDY44,OUT013,3017.943349030501
DRH59,OUT018,1304.9351897690676
FDB03,OUT027,4844.630004711093
FDY46,OUT045,2912.1027930240107
FDM39,OUT045,2777.155099054984
FDY36,OUT035,1335.2766464612164
NCM55,OUT035,2875.55141024317
FDJ50,OUT010,-650.8840573418529
DRL60,OUT013,2405.1961594757195
NCJ54,OUT049,3550.6248007436434
FDX59,OUT017,758.5629791781762
FDI07,OUT013,3083.120597235529
DRF51,OUT010,-834.4937524104973
FDM14,OUT017,1826.2224813839466
FDP21,OUT045,2927.5457311404707
FDE40,OUT035,1168.9618037209207
FDE05,OUT035,2349.4980101546416
FDM13,OUT027,3333.3892029501703
FDC34,OUT027,3670.203989392886
NCI55,OUT018,1994.5255612800581
NCE43,OUT018,2641.8990434622883
FDW58,OUT018,1772.4759812479335
FDG60,OUT045,3584.3617242359005
FDV31,OUT017,2763.600663121163
FDR47,OUT013,3016.0914348186125
FDM60,OUT019,-820.9393164766766
NCF06,OUT018,3903.5001207850946
NCN26,OUT027,3111.3030349472947
FDQ59,OUT049,1488.0004652969394
FDF09,OUT046,796.9662761709052
NCS06,OUT017,4008.3515726832175
FDT44,OUT046,1941.9136449004816
FDI19,OUT017,3719.309418204927
FDT22,OUT017,1125.37427271862
NCF54,OUT027,3867.8493929336983
DRG25,OUT045,2898.511769119438
FDB59,OUT017,3058.7164207442174
FDQ37,OUT017,3021.2756688281843
FDP56,OUT035,957.1709277956847
FDW44,OUT035,2700.3850930402778
FDJ26,OUT010,1634.7889911844238
FDU43,OUT018,3607.421818085345
FDW33,OUT045,1758.7120464286818
NCX53,OUT027,3479.076873564434
FDN56,OUT010,666.0070727051873
DRF15,OUT049,2425.823331601752
FDO33,OUT017,1892.7337832917644
FDZ39,OUT010,68.2215487285182
NCJ19,OUT017,1061.159569590287
FDU01,OUT035,2881.1803288203373
FDT12,OUT035,3435.8230063623014
NCM18,OUT018,1138.620347028772
FDP19,OUT017,2095.563420842149
NCR42,OUT049,747.786414562188
FDN10,OUT046,1951.2829798721775
FDG44,OUT017,1052.3080951276902
FDQ10,OUT046,2696.1268161366497
DRH13,OUT049,1767.155424294434
FDT52,OUT013,3730.0493948501635
FDM56,OUT045,1841.220734932811
NCO43,OUT010,35.89185488055364
NCV29,OUT035,2776.7104144873874
NCF06,OUT013,3943.692184987288
FDO50,OUT035,1568.0662031385775
FDT59,OUT013,3515.4806476070953
FDX40,OUT027,1980.391374689887
FDE50,OUT017,2904.5853722642023
FDX51,OUT017,3053.6053626761486
NCD30,OUT018,1653.007813366119
FDK15,OUT013,1696.459021424492
FDL12,OUT045,1143.6682580944162
FDK46,OUT017,3933.3603049388958
DRH49,OUT010,-257.408576501364
FDQ57,OUT046,2349.0167376162944
FDY59,OUT017,1597.136753130362
FDO09,OUT018,3948.458293460936
NCG30,OUT035,2060.9371282146994
FDM09,OUT017,2655.8350169612813
NCN17,OUT027,2885.513038520641
NCS42,OUT013,1547.4390310125452
FDD02,OUT019,254.16443054739875
FDE34,OUT013,2848.4059504047773
FDU38,OUT045,2993.1676639130956
FDB33,OUT046,2498.8895091926815
NCJ29,OUT017,1503.9246759517478
FDZ27,OUT035,959.5041145459209
FDI40,OUT013,1685.6458688377522
FDG22,OUT013,814.3343044407571
FDT51,OUT017,1840.7028744237116
FDF20,OUT018,3060.2965613031884
FDV50,OUT035,2001.3887985868387
FDT02,OUT049,791.3739455644886
DRC49,OUT017,2317.1683163066773
FDF26,OUT049,2421.1203701305276
FDV52,OUT035,1951.7642524105256
FDX59,OUT049,778.2641941982644
FDV25,OUT035,3406.8256323120204
FDW23,OUT027,2007.128737931435
FDE53,OUT018,1781.8453162196297
FDA19,OUT017,2112.931449112001
FDH22,OUT046,2056.1975787727242
NCO41,OUT013,1658.9450935669554
FDX12,OUT017,3678.0550739528626
FDF17,OUT013,3053.1240901378005
FDS11,OUT045,3410.5294607357973
FDR51,OUT035,2393.974910292135
FDT49,OUT010,102.40315678837123
FDC56,OUT013,1974.2433387484461
FDR13,OUT027,3102.414972513946
FDQ60,OUT035,1976.5765254986823
FDN38,OUT049,3782.488400315061
NCL29,OUT013,2503.5924706639053
FDO13,OUT027,3772.3041290048486
FDE26,OUT018,2290.567276009057
FDA31,OUT010,1039.3366539579913
FDX14,OUT035,1342.2762067119247
FDA34,OUT045,2732.233514349894
FDF26,OUT013,2436.59989621774
FDE38,OUT045,2626.3563703726522
DRI11,OUT046,1880.5134010607326
FDQ60,OUT027,3131.412346564227
FDL21,OUT027,2017.4240300090755
DRC12,OUT027,4165.85278578684
FDC47,OUT046,3490.1871019805903
FDE57,OUT045,2252.472340639996
FDT14,OUT045,1975.650568392738
NCZ53,OUT046,2950.5426779874906
FDE28,OUT018,3504.840405935034
FDR19,OUT035,2311.5028097587574
NCF54,OUT019,1052.4829932949672
FDZ08,OUT046,1424.2304467362026
NCJ05,OUT018,2436.772807132419
FDF59,OUT046,2070.751147753992
NCO05,OUT035,1695.5330643185478
FDW24,OUT018,962.4914847491841
NCX42,OUT018,2604.0136069786595
NCA53,OUT035,960.4666596226166
FDI45,OUT019,1098.4037110475044
FDG46,OUT046,1871.6253386273843
FDM20,OUT010,2031.5236158810928
FDW11,OUT010,-525.3422863152741
FDX08,OUT035,2804.337146864128
NCK17,OUT035,854.1448310777781
FDK32,OUT018,2398.777606736535
NCA42,OUT035,2526.108144972578
DRI01,OUT035,2684.868978982314
NCL55,OUT049,3856.553710953439
DRE25,OUT018,1594.4586167857058
FDD14,OUT017,2864.774845627181
FDB10,OUT046,3596.9902030637777
DRN11,OUT035,2323.2419194514414
FDP38,OUT018,982.1561117985207
NCA30,OUT017,2937.3963386505147
FDT15,OUT017,2881.216916791089
NCP55,OUT018,1068.8499012647742
FDF12,OUT035,2371.977096492563
FDM21,OUT018,3872.096384043074
FDX56,OUT035,3179.1105457319763
FDF10,OUT017,2328.8342500578583
FDT32,OUT045,2950.5426779874906
FDM51,OUT018,1690.9298378205
NCR50,OUT018,2439.1059938826556
FDI19,OUT049,3693.9792846076707
FDX21,OUT017,1800.4110752483427
FDR31,OUT035,2326.98233584597
FDY02,OUT013,3957.6913054887045
NCA29,OUT045,2683.0170647704253
NCX17,OUT046,3543.107379983836
FDM12,OUT045,2960.3932854975346
FDI53,OUT027,3721.2357652134915
NCU30,OUT049,2591.6934897744513
FDC56,OUT027,3167.0743602098755
FDK27,OUT018,1997.8212931069902
NCK18,OUT017,2624.0231836224157
FDB52,OUT019,2232.0932426227446
DRG25,OUT027,4113.858464889539
FDZ13,OUT049,1012.9788410290172
FDB57,OUT019,1753.7758865278904
FDR40,OUT046,1443.9682497270426
NCO14,OUT019,-763.3160770022075
NCN19,OUT045,2966.4668886422987
FDQ28,OUT019,789.6603415491256
FDO13,OUT018,2585.7196216028624
FDK48,OUT013,1369.0135699534728
FDU07,OUT018,2412.405218611859
FDW20,OUT046,2018.275554318343
FDV12,OUT010,-2.992714650523112
FDH24,OUT013,2508.776704673477
FDV59,OUT049,3321.9837570576556
FDK57,OUT045,1972.836109104154
FDL16,OUT027,2104.0812315045773
NCQ17,OUT046,2469.855547171649
FDJ15,OUT018,2871.5026322249723
FDX24,OUT049,1598.5439827746538
FDT47,OUT046,1637.391964334979
FDT10,OUT049,1138.5206120555958
FDZ37,OUT018,1500.2839945303958
FDW43,OUT027,4693.350003490413
DRN36,OUT017,1627.0966722573387
FDJ14,OUT045,1416.3049293795502
FDA32,OUT013,3341.721560048495
FDJ38,OUT019,1282.0134061161482
FDQ57,OUT017,2347.6095079720026
NCQ41,OUT019,1331.637952292462
FDG56,OUT049,1125.8189572862163
DRC13,OUT027,3208.2921164911886
FDV55,OUT035,2316.2057712299816
FDQ49,OUT045,2496.5929104131974
FDE29,OUT010,-541.2664969700825
FDR03,OUT013,3178.1845886260317
FDD45,OUT049,1590.0640169381504
FDN38,OUT010,2121.957821741875
FDT56,OUT046,1100.0807270921155
FDT48,OUT045,3096.7116211401017
FDU03,OUT049,2826.8162332020484
FDC56,OUT010,281.34647835654323
NCO43,OUT027,2861.1088620293294
FDQ27,OUT017,1713.2726012144929
FDR03,OUT046,3180.9990479146163
DRH23,OUT010,-630.2934731865722
FDG22,OUT045,818.5559933736331
NCJ42,OUT013,1743.305696282973
FDR24,OUT046,1556.8449539549931
FDW60,OUT035,2759.3789741882874
FDJ08,OUT013,2957.0609656998513
DRL59,OUT018,1000.8581937711615
FDG60,OUT010,1883.0214859782457
FDW27,OUT017,2476.4470108255127
FDX14,OUT018,1351.3371800599525
FDC20,OUT013,1070.5654925327349
NCS29,OUT018,3976.566298376025
FDJ56,OUT046,1695.9777488861441
FDB20,OUT019,-307.5143952160254
FDL28,OUT027,4681.574305826977
FDW01,OUT018,2401.5920660251195
FDL03,OUT046,3062.9746976478455
FDX22,OUT049,3225.957220590457
FDJ21,OUT035,2317.131728335926
FDR31,OUT045,2359.3486176646857
FDG21,OUT035,2414.157397850571
FDS22,OUT027,2063.7894323292085
FDK08,OUT035,1680.9429073665283
FDE17,OUT018,2401.147381457523
NCN30,OUT017,1630.8370886518671
FDT50,OUT046,1651.019576210303
NCX42,OUT049,2585.1020261205877
FDJ12,OUT035,3206.7738660794685
NCA18,OUT027,3116.4872689568665
FDP23,OUT019,1667.0820970616367
FDX12,OUT013,3679.4623035971545
FDN40,OUT018,2416.1090470356357
FDV48,OUT035,1377.8650444160696
NCY54,OUT013,2701.755734713818
FDL16,OUT010,-745.0586795971628
FDR45,OUT018,3643.5285162985892
FDJ52,OUT046,2548.5872313104983
DRG01,OUT017,1368.051024876777
FDP52,OUT013,3535.6631351655315
FDU58,OUT017,2907.881104091134
FDL02,OUT045,1767.6366968327818
FDG28,OUT013,3717.3843280515357
FDA19,OUT035,2094.6374637362046
FDW46,OUT027,2398.788892530787
NCD43,OUT049,1734.3444579081215
DRG39,OUT013,1011.0537508756257
NCF55,OUT049,782.9305676987367
FDJ07,OUT046,1942.8761899771773
FDE08,OUT046,2394.0114982628866
FDP56,OUT019,-693.509043267458
FDT45,OUT045,1032.1256075692543
FDF17,OUT018,3010.1175666470244
FDX44,OUT046,1516.5165668088728
FDM28,OUT027,3994.834981575321
FDI36,OUT049,3067.6410711483177
FDS07,OUT045,1903.9916204461003
FDD36,OUT045,1938.6179130735495
FDW11,OUT046,1133.7810626136204
FDN40,OUT049,2456.301111237828
NCQ18,OUT049,1659.389778134552
NCQ54,OUT017,2625.8385098635526
NCS42,OUT045,1569.9547053212175
DRH39,OUT010,-324.8458355151256
FDC09,OUT027,2923.471650945774
FDT08,OUT010,729.7039153244207
FDC08,OUT035,3452.2284895554585
FDT20,OUT017,807.2615682485455
FDS35,OUT035,1183.9234692990335
FDX58,OUT018,2831.1742450788524
FDW58,OUT046,1773.2656154099498
DRD27,OUT046,1679.5722656929877
FDH32,OUT019,-18.435652766983594
FDS26,OUT035,3979.7622952297816
FDQ31,OUT046,1504.8140450869403
FDP11,OUT018,3356.374864002939
FDD58,OUT017,1681.905452443224
FDM33,OUT045,3355.2394080115637
FDZ16,OUT049,3036.7551949153967
NCS29,OUT010,2332.3048800520673
NCM18,OUT019,-547.8579606239464
FDP11,OUT049,3371.2367946078757
NCC42,OUT017,2271.7288710924886
DRM23,OUT046,2713.013571868154
NCN55,OUT027,4831.964937912464
FDK46,OUT013,3915.0663195631005
FDR01,OUT046,3079.34359287025
NCA05,OUT045,2396.825957551471
NCP43,OUT017,2787.931663670972
FDR12,OUT010,1005.1184579273865
FDQ01,OUT013,3890.290634445695
FDM13,OUT046,2129.300344334405
FDQ19,OUT017,3701.015432829131
FDK56,OUT019,1226.2420808535674
NCX06,OUT010,1178.506036859894
FDO56,OUT027,3136.6331685445502
FDU45,OUT045,1867.403649694508
FDI16,OUT019,-618.9990480614846
FDL32,OUT046,1873.0691562424279
FDA07,OUT046,2020.164056500983
FDA14,OUT045,2353.23842654917
FDV46,OUT027,3432.6748832735493
NCO07,OUT035,3277.506856920162
NCP41,OUT046,1771.8217977949062
FDY60,OUT018,2262.9039556615644
FDN38,OUT017,3814.8546821337777
FDO15,OUT046,1336.2026035671604
FDT60,OUT013,2003.7219853370752
FDA55,OUT035,3440.0812832659294
FDE02,OUT010,-58.727451942352445
DRJ39,OUT049,3392.7899238398522
FDV34,OUT035,1331.9809146342843
FDS20,OUT027,4057.642455059362
FDF02,OUT027,2911.73254125309
FDW40,OUT017,2299.8368760075773
NCB43,OUT046,2912.1027930240107
FDR58,OUT017,1560.5487823787696
DRJ59,OUT035,845.2567686444297
NCD30,OUT017,1674.9058921925155
FDE14,OUT017,1659.389778134552
FDC28,OUT018,1786.0304171817543
FDU16,OUT018,1452.030090027623
NCD19,OUT035,1069.6395354267906
FDU21,OUT046,786.7075720640164
FDV59,OUT027,4521.850926740545
FDU03,OUT045,2845.1102185778445
FDC33,OUT010,1401.9628465363105
NCR42,OUT035,773.1165481594442
DRH59,OUT035,1340.905565038384
NCM31,OUT035,2287.6530817472967
FDS50,OUT035,3410.566048706549
FDP39,OUT046,1019.9784012797256
FDQ55,OUT013,1925.5447496780769
FDV36,OUT019,360.9675316305852
FDI05,OUT027,2544.957835683398
FDS45,OUT027,2973.132785092839
FDA39,OUT045,826.4815107302858
FDC37,OUT010,131.47370678015568
FDJ60,OUT027,3805.596367929509
DRQ35,OUT046,2009.3509039142432
NCJ06,OUT046,1970.502922353918
NCY42,OUT018,2301.3804285957967
DRM37,OUT049,3045.606669377993
FDR14,OUT045,1012.9056650875141
FDE51,OUT049,902.8434201481474
FDT33,OUT017,2626.801054940248
FDR08,OUT013,1867.9215102036076
FDE36,OUT010,901.1298161327843
FDL22,OUT019,-122.46088253233756
FDR44,OUT013,2134.0033058056297
FDI56,OUT019,-132.79276258072946
FDE47,OUT010,387.7414828428848
FDV27,OUT010,-133.68213171592197
FDV10,OUT049,869.1064966558907
FDC40,OUT045,1385.3824651758775
NCX41,OUT013,3248.9175794667253
NCQ38,OUT027,2941.692460380067
FDV12,OUT027,2878.5134782699333
FDE52,OUT017,1522.6267579243886
FDG20,OUT027,3953.1359527556606
FDV16,OUT027,1944.3578524181457
FDI32,OUT017,1891.7712382150685
FDJ32,OUT049,1151.1490908834726
FDN39,OUT018,2655.0819707700157
FDY34,OUT017,2636.2069778826963
FDC14,OUT035,862.5516209727784
FDA55,OUT017,3445.710201843097
FDZ50,OUT010,1168.1375688407504
DRG13,OUT049,2607.6177004292595
FDP01,OUT013,2437.562441294436
NCG54,OUT017,2712.5688873005574
FDM13,OUT045,2140.558181488742
NCO18,OUT027,3979.392043458861
NCW41,OUT013,2483.891255643817
FDM52,OUT027,3547.921362222487
NCF55,OUT035,774.4871898329845
FDT09,OUT046,2131.6335310846416
NCM19,OUT035,1840.2216018853637
FDW12,OUT018,2333.710122443761
FDP15,OUT019,2214.725214352892
FDK36,OUT045,961.8738892669086
FDZ25,OUT035,2699.459135934334
NCW06,OUT049,3003.9442285290843
FDW60,OUT046,2793.152485651295
DRC49,OUT013,2325.6116941724295
NCT17,OUT035,2950.5426779874906
NCN06,OUT018,2584.7936644969186
FDC45,OUT013,2685.831524059009
DRJ47,OUT019,1019.6354389379028
NCF06,OUT045,3921.176510678616
FDE21,OUT010,256.0895207007902
DRG27,OUT013,853.6635585394301
FDW40,OUT049,2275.9139720546127
NCO53,OUT046,2884.9573331856172
FDE23,OUT049,909.8429803988558
FDQ16,OUT046,1811.6689124026786
FDS26,OUT045,3938.9526355453127
FDZ13,OUT010,-716.505990114478
FDS14,OUT049,2482.0393414319296
FDC10,OUT045,1956.8753104785942
FDY16,OUT049,2885.883290291562
FDJ20,OUT035,2051.5677932430035
FDV43,OUT035,881.7349754837672
FDZ32,OUT027,2955.320072255391
FDR23,OUT046,2743.899448101075
FDN24,OUT035,1025.0894593477942
FDE34,OUT027,4039.829742221914
FDU31,OUT013,3352.0168521261357
FDW33,OUT018,1776.2163976424615
FDU26,OUT046,1933.9149516023258
FDE20,OUT027,3852.8877273555863
NCW05,OUT035,1773.7102999775461
FDB22,OUT018,2402.036750592715
FDO56,OUT046,1917.0647838415732
FDA19,OUT027,3290.282944486218
DRI39,OUT045,1070.084219994387
FDH52,OUT018,1111.882983787224
FDZ50,OUT035,2855.405510655485
NCN42,OUT035,2356.9788429436985
FDB53,OUT013,2372.4217810601585
DRG11,OUT017,1818.2603760565426
DRK11,OUT027,3559.6238839444195
FDQ60,OUT017,2003.3138887402304
FDT36,OUT017,760.4148933900644
DRG25,OUT018,2875.2064606487493
DRJ23,OUT046,2962.726472247771
FDG05,OUT035,2509.257977211825
NCK06,OUT018,1971.083929865442
FDU52,OUT017,2457.1904803730204
FDW07,OUT018,1504.9503680308683
NCM17,OUT045,912.6940276581914
FDA22,OUT045,2654.945647826088
NCA41,OUT018,2998.9329054341915
FDF38,OUT035,867.7358549823502
FDH52,OUT046,1156.2967369222927
FDY58,OUT019,1793.068552655812
FDZ16,OUT045,3033.940735626812
NCM18,OUT017,1150.6678183451245
FDA22,OUT018,2611.939124335312
NCJ43,OUT035,2763.6372510919145
FDI34,OUT027,4709.7188987128175
FDG56,OUT046,1141.2984833734286
FDS34,OUT046,1909.6205390232683
DRC01,OUT035,990.9444392586929
FDQ04,OUT035,836.2955302695783
FDK04,OUT035,1097.7475403418794
FDT51,OUT049,1830.8522669136676
FDV26,OUT017,3045.6432573487446
FDS04,OUT049,2270.3216414481967
FDW43,OUT018,3477.2136735582935
FDQ28,OUT010,775.5880451062055
NCK06,OUT017,1987.3530901146705
FDS23,OUT018,2096.6622888627726
FDZ36,OUT019,1250.6462573448796
FDE56,OUT018,1141.434806317356
FDW10,OUT027,3926.8798620524603
NCN14,OUT045,2894.8079406956613
NCQ18,OUT045,1666.425926356012
FDW08,OUT017,1781.2277207373538
FDU43,OUT035,3611.025911535946
FDR33,OUT010,130.95584627105632
FDM24,OUT010,728.741370247725
NCZ05,OUT046,1730.159356945997
NCV41,OUT035,1865.5883234533715
FDV11,OUT018,2713.11330684133
NCY05,OUT035,802.6317827188248
FDV44,OUT018,2920.164633324591
FDW32,OUT049,1469.6698919503917
NCU18,OUT027,3476.7436868141976
NCC43,OUT035,3821.40955781689
FDW19,OUT013,1843.5539216830473
FDN31,OUT035,2979.1319554409274
FDI48,OUT045,993.7223105765254
FDS24,OUT017,1547.9568915216448
FDF46,OUT049,1903.0290753694048
DRG23,OUT017,2420.675685562932
FDG14,OUT018,2389.408271764839
NCY30,OUT049,2806.6703336143646
FDO28,OUT018,1984.2302692024182
DRD24,OUT035,2287.6530817472967
FDI33,OUT049,1547.4390310125452
FDN32,OUT046,2894.326668157313
FDR16,OUT045,3279.8400436703987
FDF26,OUT046,2443.6360444392003
NCN29,OUT018,954.0481068834321
FDE20,OUT045,2655.8350169612813
FDA46,OUT046,2991.242573759704
FDU28,OUT045,2929.4342333231107
FDQ48,OUT045,1681.9420404139755
FDV36,OUT013,2084.8234441969125
FDR14,OUT018,1007.8943419926215
FDP23,OUT017,3331.8343645676996
FDP56,OUT013,1000.795046768737
FDK48,OUT010,-321.0688311498459
FDR48,OUT046,2428.1931063227394
NCY29,OUT049,1088.378205370183
FDM22,OUT018,1015.4117627524294
DRJ01,OUT013,2572.028862725115
FDZ43,OUT045,3720.716647849219
FDV03,OUT035,2456.7457958054247
FDX11,OUT027,4021.5357568461177
NCA41,OUT027,4192.553561057637
FDE38,OUT017,2633.3925185941125
FDI27,OUT018,904.386972736367
FDN32,OUT013,2861.9603863385973
NCN43,OUT017,1990.1309614325028
FDB47,OUT027,4383.16281637699
FDV03,OUT017,2469.4108626040525
NCN30,OUT045,1664.6106001148753
NCV54,OUT010,303.4174680976191
FDV07,OUT013,1829.000352701779
FDP07,OUT049,3071.4180755135967
FDK48,OUT018,1297.8624535768558
