Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG46,OUT018,1587.0
DRC01,OUT010,-1070.0
FDB15,OUT027,5591.0
NCA17,OUT027,3825.0
FDF10,OUT046,2409.0
FDR26,OUT027,4295.0
FDI02,OUT049,1929.0
NCM54,OUT010,92.0
FDF14,OUT013,2467.0
FDJ33,OUT010,54.0
FDM20,OUT035,4042.0
FDC03,OUT027,4607.0
NCX05,OUT046,1877.0
NCM41,OUT027,2925.0
NCU29,OUT010,428.0
FDQ59,OUT017,1494.0
FDH46,OUT010,-238.0
FDH09,OUT013,891.0
NCD06,OUT045,676.0
FDC15,OUT035,2602.0
DRD37,OUT027,2191.0
FDT28,OUT027,3811.0
FDR28,OUT027,4111.0
FDT38,OUT017,1486.0
FDV34,OUT027,2739.0
FDY52,OUT035,1234.0
FDB34,OUT013,1427.0
DRL23,OUT018,1403.0
DRB24,OUT046,2481.0
FDJ50,OUT046,937.0
FDQ49,OUT035,2662.0
FDP20,OUT035,2146.0
FDV19,OUT027,4043.0
NCR54,OUT045,3008.0
FDO09,OUT010,2210.0
FDS57,OUT018,1987.0
FDN10,OUT049,1985.0
FDV23,OUT049,2097.0
FDY28,OUT049,3513.0
DRG51,OUT013,2623.0
FDD45,OUT019,-427.0
NCL18,OUT027,4473.0
NCM29,OUT013,2129.0
FDF17,OUT027,4571.0
FDE22,OUT017,2674.0
FDQ22,OUT017,734.0
FDS01,OUT013,2915.0
FDW35,OUT027,2151.0
FDJ33,OUT046,2073.0
NCF54,OUT035,2868.0
FDE09,OUT013,1827.0
NCE06,OUT045,2476.0
DRH49,OUT049,1385.0
FDY43,OUT045,2614.0
NCT05,OUT017,4108.0
FDZ34,OUT045,2958.0
FDL38,OUT017,1474.0
FDZ31,OUT017,3142.0
FDR14,OUT035,1058.0
NCN54,OUT049,1365.0
NCC42,OUT027,3669.0
FDK08,OUT017,1806.0
FDP59,OUT013,1795.0
FDV22,OUT035,2714.0
FDD33,OUT035,3842.0
DRE60,OUT027,5007.0
FDK52,OUT046,3609.0
FDA02,OUT017,2386.0
FDM56,OUT049,1853.0
FDE57,OUT035,2394.0
FDM32,OUT045,1358.0
NCQ30,OUT027,3393.0
FDQ27,OUT027,3235.0
FDT60,OUT027,3451.0
FDU43,OUT049,3937.0
NCO55,OUT035,1848.0
FDG02,OUT045,2966.0
FDJ28,OUT013,3083.0
FDP40,OUT045,1778.0
FDJ38,OUT045,2998.0
NCC54,OUT017,3888.0
NCZ41,OUT046,2005.0
FDK38,OUT019,549.0
FDU52,OUT013,2523.0
FDC40,OUT046,1321.0
NCR30,OUT017,1284.0
NCN18,OUT017,1848.0
FDB50,OUT035,1410.0
FDG04,OUT013,3047.0
FDR26,OUT035,2970.0
NCT17,OUT018,2697.0
FDX35,OUT027,5087.0
FDS12,OUT046,2049.0
NCZ29,OUT027,3449.0
FDB38,OUT010,682.0
FDP12,OUT013,731.0
FDP22,OUT046,825.0
FDS26,OUT018,3827.0
FDR52,OUT046,3129.0
DRJ13,OUT046,2577.0
FDU48,OUT027,3551.0
FDE29,OUT035,1138.0
NCT29,OUT049,2029.0
DRK37,OUT018,2683.0
FDK55,OUT046,1457.0
FDR07,OUT046,1577.0
FDO21,OUT027,5071.0
FDK46,OUT049,4217.0
FDB12,OUT045,1542.0
FDT31,OUT027,4463.0
FDJ33,OUT045,1962.0
FDC26,OUT027,3203.0
NCQ02,OUT045,2900.0
FDP08,OUT010,1158.0
FDB11,OUT027,5031.0
FDV55,OUT013,2379.0
FDW20,OUT049,2049.0
NCJ18,OUT019,-19.0
FDC41,OUT018,939.0
FDE14,OUT027,3139.0
FDG35,OUT013,2883.0
FDF45,OUT035,1158.0
FDS19,OUT027,2759.0
FDS58,OUT019,693.0
FDA26,OUT017,3634.0
FDM32,OUT049,1521.0
FDL45,OUT046,2057.0
FDZ55,OUT049,2653.0
FDY37,OUT049,2413.0
FDO46,OUT046,3113.0
FDQ60,OUT046,1993.0
FDA19,OUT018,1803.0
FDL15,OUT046,2489.0
FDM10,OUT018,3083.0
NCL05,OUT017,784.0
DRK49,OUT010,-1246.0
NCE18,OUT027,5409.0
FDG40,OUT049,697.0
DRI59,OUT045,3414.0
FDK28,OUT035,4182.0
NCD06,OUT019,-1155.0
FDO11,OUT019,2117.0
FDK27,OUT046,1961.0
FDT43,OUT027,2303.0
FDD38,OUT018,1419.0
FDA16,OUT049,3581.0
FDL14,OUT027,3967.0
NCM17,OUT049,821.0
FDD20,OUT045,1906.0
FDA40,OUT045,1446.0
FDL43,OUT045,1198.0
FDV15,OUT045,1558.0
FDE52,OUT046,1529.0
NCL17,OUT010,348.0
NCJ31,OUT045,3656.0
FDR60,OUT045,1178.0
NCA18,OUT035,1996.0
FDS21,OUT027,2551.0
FDW09,OUT035,1486.0
FDL26,OUT035,2658.0
FDS47,OUT018,1139.0
FDC39,OUT046,3273.0
FDT51,OUT035,2002.0
FDK40,OUT035,4310.0
NCG19,OUT045,3604.0
FDZ07,OUT046,1081.0
FDF08,OUT027,2935.0
FDO04,OUT013,963.0
FDK41,OUT018,1059.0
FDP15,OUT049,4121.0
NCD43,OUT018,1401.0
NCP18,OUT013,2413.0
FDZ51,OUT046,1641.0
DRH13,OUT035,1886.0
FDF38,OUT045,658.0
NCI43,OUT045,728.0
FDM38,OUT027,2291.0
FDS03,OUT013,1115.0
DRJ47,OUT017,2798.0
FDT50,OUT010,-330.0
FDV02,OUT046,2769.0
NCG18,OUT017,1756.0
FDW52,OUT046,2697.0
FDS40,OUT035,778.0
FDN31,OUT017,3126.0
FDA37,OUT045,1950.0
FDA15,OUT046,3993.0
FDL39,OUT046,2953.0
FDJ53,OUT045,1878.0
FDX22,OUT013,3447.0
NCZ42,OUT045,3664.0
FDD56,OUT027,4295.0
FDD40,OUT017,3218.0
FDS50,OUT013,3535.0
NCN14,OUT013,3001.0
FDT15,OUT013,3011.0
NCS18,OUT027,3173.0
NCO26,OUT010,-112.0
FDF58,OUT018,739.0
NCB19,OUT013,1433.0
FDH26,OUT017,2398.0
DRB24,OUT027,3871.0
FDA49,OUT018,1115.0
FDB32,OUT045,1470.0
FDI36,OUT017,3310.0
NCA17,OUT010,416.0
FDH22,OUT013,2035.0
NCM26,OUT018,2185.0
FDT15,OUT027,4419.0
FDB16,OUT018,1131.0
NCP54,OUT027,3413.0
FDJ36,OUT013,1731.0
FDO28,OUT045,1842.0
FDU09,OUT013,999.0
FDF29,OUT017,2114.0
FDY08,OUT013,2319.0
DRJ59,OUT018,331.0
FDT23,OUT027,2791.0
FDU15,OUT018,411.0
FDT47,OUT013,1671.0
FDI53,OUT019,821.0
FDR59,OUT018,3907.0
FDD53,OUT035,838.0
FDY51,OUT017,3570.0
FDT04,OUT049,721.0
FDU51,OUT049,2941.0
FDG14,OUT035,2626.0
NCU06,OUT045,3552.0
DRG25,OUT046,2969.0
DRH49,OUT035,1486.0
FDN15,OUT035,2358.0
FDL43,OUT018,971.0
NCT18,OUT049,2981.0
NCB31,OUT013,4145.0
FDK57,OUT035,2058.0
FDY04,OUT019,757.0
NCP54,OUT046,1965.0
FDF41,OUT013,3895.0
FDM01,OUT045,1674.0
FDW03,OUT045,1666.0
FDF28,OUT045,1946.0
FDY37,OUT017,2414.0
FDQ03,OUT017,3886.0
FDP51,OUT027,3423.0
FDJ40,OUT017,1926.0
FDC32,OUT049,1601.0
DRI49,OUT027,2723.0
NCW54,OUT017,980.0
FDF09,OUT017,754.0
FDP45,OUT018,3731.0
DRJ23,OUT018,2659.0
FDS59,OUT017,1934.0
FDY08,OUT046,2281.0
FDX16,OUT049,2449.0
FDY16,OUT018,2683.0
FDK32,OUT035,2686.0
FDQ22,OUT013,691.0
NCC31,OUT018,2201.0
FDG58,OUT049,2589.0
DRF48,OUT013,3019.0
DRH36,OUT049,1273.0
NCR30,OUT035,1360.0
FDB03,OUT019,1941.0
FDZ28,OUT027,3519.0
FDR35,OUT017,3250.0
DRD15,OUT027,5087.0
FDJ33,OUT019,133.0
FDA56,OUT010,-6.0
FDP56,OUT046,841.0
NCT30,OUT046,821.0
FDK15,OUT017,1706.0
FDH44,OUT018,2155.0
FDV01,OUT013,2547.0
DRG03,OUT017,2502.0
FDG50,OUT027,2919.0
FDR16,OUT010,1498.0
FDZ60,OUT046,1753.0
DRG03,OUT045,2358.0
FDS56,OUT018,3947.0
FDU33,OUT045,718.0
DRD27,OUT035,1726.0
FDW22,OUT046,3657.0
DRA24,OUT045,2546.0
FDF38,OUT049,813.0
FDX48,OUT013,2559.0
FDS58,OUT018,2339.0
FDC32,OUT046,1521.0
NCQ29,OUT045,4028.0
DRK39,OUT018,1059.0
NCS38,OUT017,1900.0
DRO47,OUT013,1811.0
DRG27,OUT027,2127.0
FDC57,OUT027,4543.0
FDS55,OUT046,2369.0
NCJ06,OUT018,1625.0
FDO01,OUT019,245.0
NCM55,OUT045,2852.0
FDC52,OUT049,2585.0
FDQ15,OUT045,1242.0
NCT30,OUT027,2229.0
NCR42,OUT027,1997.0
FDD28,OUT035,1162.0
FDQ34,OUT049,1761.0
FDZ12,OUT027,3719.0
DRE13,OUT019,-507.0
NCN07,OUT019,221.0
FDM28,OUT035,3030.0
FDI10,OUT017,2866.0
FDQ25,OUT013,2819.0
FDA38,OUT010,1906.0
DRI13,OUT049,3509.0
FDY20,OUT027,2959.0
NCZ53,OUT035,3120.0
NCM31,OUT013,2321.0
DRB01,OUT017,3066.0
DRF37,OUT046,4129.0
NCF42,OUT049,2869.0
FDF16,OUT018,2067.0
FDB41,OUT013,883.0
FDR34,OUT013,3699.0
FDR15,OUT018,2259.0
NCV42,OUT019,-115.0
FDW51,OUT035,3558.0
FDU36,OUT017,1670.0
FDX60,OUT049,1409.0
FDY03,OUT035,2014.0
FDW55,OUT045,3894.0
FDT01,OUT010,1334.0
FDG58,OUT013,2555.0
FDK21,OUT017,4054.0
NCS41,OUT019,973.0
FDS10,OUT045,2806.0
NCT53,OUT046,2645.0
FDJ28,OUT018,2747.0
FDX44,OUT045,1350.0
FDT20,OUT018,379.0
FDO44,OUT017,1850.0
NCX17,OUT049,3773.0
FDY01,OUT017,1986.0
FDJ12,OUT027,4823.0
DRK35,OUT018,323.0
FDD47,OUT019,805.0
NCM53,OUT035,1844.0
FDO45,OUT013,1519.0
NCM42,OUT010,-200.0
FDE04,OUT046,2977.0
NCI30,OUT027,5357.0
FDZ19,OUT013,2823.0
FDW57,OUT013,2899.0
FDA25,OUT013,1787.0
FDT22,OUT046,969.0
FDP51,OUT013,1999.0
FDD48,OUT027,3327.0
FDY39,OUT035,3114.0
FDO48,OUT010,1642.0
FDD23,OUT027,4347.0
DRN35,OUT027,2055.0
FDT01,OUT035,3562.0
FDC20,OUT010,-1038.0
DRJ35,OUT035,1154.0
FDB32,OUT046,1545.0
FDL24,OUT046,2841.0
NCV42,OUT035,1936.0
FDZ46,OUT046,1785.0
FDC15,OUT013,2499.0
FDD08,OUT019,-1259.0
FDY50,OUT049,1589.0
FDD36,OUT013,1971.0
FDG57,OUT027,2263.0
FDL21,OUT018,467.0
FDN16,OUT027,3143.0
FDJ09,OUT027,2179.0
FDS01,OUT010,930.0
FDV33,OUT017,4262.0
DRE12,OUT017,1902.0
FDR07,OUT013,1607.0
FDP48,OUT010,1050.0
NCB55,OUT035,1068.0
FDQ08,OUT013,1091.0
FDR34,OUT035,3862.0
FDO33,OUT046,1825.0
FDP13,OUT045,614.0
FDX12,OUT049,4033.0
NCT06,OUT049,2725.0
FDR16,OUT019,1621.0
FDE36,OUT046,2617.0
FDZ36,OUT049,3085.0
FDV13,OUT045,1398.0
NCZ17,OUT035,748.0
FDU56,OUT045,2822.0
FDM09,OUT035,2914.0
FDV02,OUT017,2822.0
FDS34,OUT018,1467.0
FDA11,OUT049,1649.0
FDP09,OUT017,3454.0
FDB29,OUT027,3335.0
FDT19,OUT017,2942.0
DRH15,OUT017,802.0
FDY38,OUT046,3769.0
FDF14,OUT027,3879.0
FDN48,OUT010,-422.0
FDQ12,OUT013,3707.0
NCJ43,OUT045,2664.0
FDE17,OUT019,581.0
FDB05,OUT035,4090.0
FDH10,OUT045,2982.0
NCR06,OUT017,776.0
FDU32,OUT018,1667.0
FDD56,OUT049,2897.0
FDO36,OUT018,2587.0
FDH16,OUT010,-446.0
FDX10,OUT018,363.0
FDZ37,OUT017,1574.0
FDU31,OUT010,1586.0
DRC49,OUT049,2317.0
FDL15,OUT045,2358.0
FDN32,OUT019,1141.0
DRH59,OUT027,2635.0
NCU29,OUT049,2445.0
FDR37,OUT019,1157.0
FDS14,OUT018,2219.0
FDU02,OUT027,5039.0
FDJ08,OUT035,3202.0
NCZ06,OUT045,3904.0
FDO31,OUT049,1485.0
FDH31,OUT018,1387.0
FDS58,OUT017,2694.0
NCA53,OUT027,2261.0
FDF50,OUT046,3225.0
NCW42,OUT049,3597.0
NCQ17,OUT045,2380.0
FDK51,OUT018,3891.0
NCW41,OUT010,560.0
NCR29,OUT017,992.0
FDB08,OUT019,629.0
FDA40,OUT027,2879.0
FDL14,OUT018,2291.0
FDB47,OUT046,3321.0
FDO03,OUT035,3818.0
DRK13,OUT019,1189.0
FDX13,OUT010,1994.0
FDF52,OUT046,2937.0
FDT11,OUT013,3099.0
FDB08,OUT013,2651.0
FDQ28,OUT018,2291.0
FDD29,OUT045,3926.0
NCQ29,OUT027,5557.0
NCO02,OUT013,1097.0
FDR56,OUT010,1202.0
NCM54,OUT049,2085.0
FDP51,OUT035,2070.0
FDT38,OUT013,1419.0
FDZ20,OUT018,3723.0
FDJ53,OUT013,1983.0
FDX13,OUT049,4041.0
FDP58,OUT035,3626.0
NCK31,OUT019,-1043.0
FDA35,OUT018,1739.0
FDV37,OUT018,2915.0
NCO07,OUT027,4829.0
FDA20,OUT045,2898.0
FDZ59,OUT035,2878.0
NCY17,OUT017,792.0
FDQ28,OUT035,2642.0
FDV35,OUT017,2538.0
FDQ36,OUT013,667.0
FDD34,OUT018,2323.0
FDK51,OUT045,4150.0
FDV31,OUT035,2910.0
FDR04,OUT035,1714.0
FDR14,OUT049,993.0
DRC36,OUT010,866.0
FDE39,OUT019,53.0
FDP57,OUT049,1777.0
FDE57,OUT046,2297.0
NCN18,OUT046,1781.0
NCQ05,OUT018,2097.0
FDW47,OUT035,2058.0
FDV46,OUT035,2362.0
NCP29,OUT045,928.0
FDE09,OUT018,1507.0
NCU06,OUT027,5069.0
FDT19,OUT010,842.0
DRF15,OUT017,2498.0
DRI51,OUT013,2731.0
NCX54,OUT013,1713.0
DRE01,OUT013,3819.0
NCB07,OUT045,2996.0
FDU50,OUT035,2030.0
FDG40,OUT035,746.0
FDW10,OUT018,2499.0
FDX51,OUT013,3187.0
NCP17,OUT045,932.0
FDP21,OUT035,3098.0
FDL04,OUT045,1602.0
FDV23,OUT013,2011.0
FDF24,OUT046,1401.0
FDH56,OUT027,3331.0
FDB51,OUT049,1121.0
FDI58,OUT027,3031.0
FDR20,OUT013,875.0
FDC51,OUT018,1747.0
FDB16,OUT027,2851.0
FDE40,OUT049,1129.0
NCM17,OUT035,872.0
FDU56,OUT035,3142.0
FDS32,OUT019,421.0
FDX02,OUT049,3645.0
FDT39,OUT027,3847.0
FDE35,OUT017,1090.0
NCI42,OUT019,1437.0
DRL23,OUT046,1713.0
FDA10,OUT046,1961.0
FDA11,OUT013,1603.0
NCM06,OUT046,2477.0
NCT05,OUT035,4212.0
NCQ02,OUT010,1020.0
NCY06,OUT049,2157.0
FDY56,OUT035,3758.0
FDL02,OUT035,1870.0
NCI06,OUT035,2952.0
FDQ14,OUT045,2322.0
FDQ12,OUT017,3714.0
FDP36,OUT046,857.0
FDK21,OUT027,5431.0
FDO40,OUT045,2286.0
NCK54,OUT019,45.0
FDY09,OUT018,2531.0
NCW30,OUT049,4213.0
NCC55,OUT027,2077.0
FDE58,OUT018,1587.0
FDR39,OUT013,2963.0
FDU28,OUT049,3101.0
FDH08,OUT017,3718.0
FDG35,OUT045,2758.0
FDG22,OUT049,753.0
FDC34,OUT035,2674.0
FDP15,OUT018,3731.0
FDK34,OUT010,1854.0
FDU45,OUT035,2066.0
FDQ04,OUT027,2095.0
FDX22,OUT018,3107.0
FDB45,OUT017,1766.0
NCH43,OUT027,4873.0
DRE60,OUT046,3537.0
FDD17,OUT027,5191.0
NCM54,OUT017,2112.0
NCH55,OUT013,2073.0
NCT06,OUT017,2704.0
FDA48,OUT027,4943.0
FDY58,OUT027,5071.0
FDO25,OUT045,3258.0
FDN50,OUT045,1506.0
FDH35,OUT035,2770.0
FDK09,OUT045,3514.0
FDO16,OUT013,1403.0
FDW11,OUT045,974.0
FDU47,OUT027,3791.0
NCQ42,OUT010,112.0
FDK55,OUT027,2903.0
FDN08,OUT049,2005.0
FDT57,OUT045,3690.0
FDJ12,OUT018,3059.0
DRL59,OUT017,946.0
NCN53,OUT046,629.0
FDO51,OUT010,-1142.0
FDK56,OUT017,3062.0
FDY12,OUT035,1050.0
FDU15,OUT035,826.0
FDQ19,OUT046,3929.0
DRF15,OUT045,2358.0
DRE25,OUT019,-443.0
FDK57,OUT018,1619.0
FDD33,OUT010,1698.0
FDR34,OUT027,5127.0
FDU04,OUT045,1874.0
FDE35,OUT019,-859.0
NCD31,OUT035,2740.0
FDJ56,OUT035,1718.0
NCU53,OUT046,2637.0
FDD39,OUT035,3554.0
NCU17,OUT019,-275.0
FDJ20,OUT046,2041.0
NCW41,OUT018,2201.0
FDL52,OUT035,858.0
FDS39,OUT035,2426.0
DRJ47,OUT045,2666.0
FDP13,OUT010,-1222.0
DRK39,OUT010,-646.0
FDF28,OUT010,146.0
FDB09,OUT045,1934.0
FDM51,OUT046,1697.0
DRM49,OUT018,475.0
DRF23,OUT013,2811.0
DRH01,OUT035,2866.0
FDH12,OUT027,3175.0
FDA28,OUT019,149.0
FDW37,OUT018,1155.0
FDF02,OUT046,1689.0
DRL37,OUT046,737.0
NCF43,OUT046,2269.0
FDH08,OUT010,1698.0
FDR34,OUT019,1797.0
NCK19,OUT049,3149.0
NCD55,OUT018,425.0
FDT27,OUT049,3845.0
FDQ57,OUT045,2270.0
FDA47,OUT035,2774.0
DRG15,OUT027,2455.0
FDE05,OUT018,2091.0
FDN46,OUT046,1577.0
FDX27,OUT027,2983.0
FDT51,OUT045,1762.0
FDU33,OUT013,835.0
FDJ16,OUT027,2415.0
FDD20,OUT019,69.0
FDT36,OUT049,657.0
DRF15,OUT027,3863.0
FDN52,OUT010,-486.0
FDC22,OUT027,4519.0
FDX15,OUT045,2454.0
FDT13,OUT013,3023.0
FDU04,OUT017,2046.0
FDU31,OUT019,1589.0
FDW59,OUT027,2887.0
NCO29,OUT046,2645.0
FDL15,OUT035,2586.0
FDI41,OUT049,2461.0
FDQ48,OUT049,1785.0
DRI39,OUT013,939.0
FDI08,OUT013,4051.0
FDC21,OUT049,1921.0
FDF58,OUT035,1190.0
FDS08,OUT010,906.0
FDE47,OUT045,1898.0
NCP18,OUT019,525.0
NCR41,OUT013,1637.0
FDA27,OUT013,4111.0
FDA43,OUT035,3238.0
FDA49,OUT045,1322.0
NCE55,OUT018,2577.0
DRM49,OUT027,2215.0
FDF22,OUT027,4847.0
FDQ15,OUT018,1043.0
NCS54,OUT017,2868.0
NCY05,OUT013,653.0
FDR45,OUT046,3825.0
FDK57,OUT049,2033.0
FDF41,OUT010,1970.0
FDV21,OUT046,2089.0
FDD51,OUT046,769.0
FDF33,OUT046,1801.0
FDA38,OUT046,3817.0
FDR56,OUT045,3066.0
NCN41,OUT017,2028.0
FDC60,OUT027,2915.0
FDB47,OUT045,3218.0
DRH01,OUT013,2803.0
FDW08,OUT046,1689.0
FDF38,OUT027,2167.0
FDY32,OUT017,2678.0
FDG34,OUT049,1913.0
FDG47,OUT019,2229.0
NCF18,OUT035,3140.0
FDL39,OUT019,1029.0
NCH55,OUT035,2156.0
DRJ35,OUT049,1125.0
FDS44,OUT035,3954.0
DRE01,OUT018,3459.0
FDY39,OUT013,3031.0
FDY32,OUT018,2283.0
FDR33,OUT027,3247.0
NCP50,OUT049,1397.0
FDZ47,OUT018,1339.0
FDU57,OUT049,2573.0
FDY44,OUT013,3187.0
DRH59,OUT018,899.0
FDB03,OUT027,5279.0
FDY46,OUT045,2886.0
FDM39,OUT045,2726.0
FDY36,OUT035,1390.0
NCM55,OUT035,3060.0
FDJ50,OUT010,-1038.0
DRL60,OUT013,2443.0
NCJ54,OUT049,3749.0
FDX59,OUT017,682.0
FDI07,OUT013,3299.0
DRF51,OUT010,-1326.0
FDM14,OUT017,1866.0
FDP21,OUT045,2970.0
FDE40,OUT035,1226.0
FDE05,OUT035,2550.0
FDM13,OUT027,3575.0
FDC34,OUT027,3975.0
NCI55,OUT018,1673.0
NCE43,OUT018,2377.0
FDW58,OUT018,1443.0
FDG60,OUT045,3630.0
FDV31,OUT017,2886.0
FDR47,OUT013,3115.0
FDM60,OUT019,-1163.0
NCF06,OUT018,3801.0
NCN26,OUT027,3361.0
FDQ59,OUT049,1533.0
FDF09,OUT046,673.0
NCS06,OUT017,4308.0
FDT44,OUT046,1913.0
FDI19,OUT017,3954.0
FDT22,OUT017,1074.0
NCF54,OUT027,4157.0
DRG25,OUT045,2858.0
FDB59,OUT017,3226.0
FDQ37,OUT017,3174.0
FDP56,OUT035,962.0
FDW44,OUT035,2942.0
FDJ26,OUT010,1506.0
FDU43,OUT018,3515.0
FDW33,OUT045,1606.0
NCX53,OUT027,3729.0
FDN56,OUT010,442.0
DRF15,OUT049,2505.0
FDO33,OUT017,1922.0
FDZ39,OUT010,-202.0
NCJ19,OUT017,972.0
FDU01,OUT035,3178.0
FDT12,OUT035,3754.0
NCM18,OUT018,721.0
FDP19,OUT017,2122.0
NCR42,OUT049,661.0
FDN10,OUT046,1929.0
FDG44,OUT017,990.0
FDQ10,OUT046,2761.0
DRH13,OUT049,1785.0
FDT52,OUT013,3975.0
FDM56,OUT045,1698.0
NCO43,OUT010,-312.0
NCV29,OUT035,3000.0
NCF06,OUT013,4153.0
FDO50,OUT035,1618.0
FDT59,OUT013,3691.0
FDX40,OUT027,2071.0
FDE50,OUT017,3106.0
FDX51,OUT017,3278.0
NCD30,OUT018,1289.0
FDK15,OUT013,1663.0
FDL12,OUT045,966.0
FDK46,OUT017,4194.0
DRH49,OUT010,-646.0
FDQ57,OUT046,2377.0
FDY59,OUT017,1610.0
FDO09,OUT018,3883.0
NCG30,OUT035,2144.0
FDM09,OUT017,2822.0
NCN17,OUT027,3057.0
NCS42,OUT013,1489.0
FDD02,OUT019,-27.0
FDE34,OUT013,2931.0
FDU38,OUT045,2978.0
FDB33,OUT046,2553.0
NCJ29,OUT017,1488.0
FDZ27,OUT035,966.0
FDI40,OUT013,1691.0
FDG22,OUT013,739.0
FDT51,OUT017,1938.0
FDF20,OUT018,2875.0
FDV50,OUT035,2090.0
FDT02,OUT049,717.0
DRC49,OUT017,2382.0
FDF26,OUT049,2577.0
FDV52,OUT035,2146.0
FDX59,OUT049,705.0
FDV25,OUT035,3674.0
FDW23,OUT027,2103.0
FDE53,OUT018,1459.0
FDA19,OUT017,2178.0
FDH22,OUT046,2033.0
NCO41,OUT013,1621.0
FDX12,OUT017,3954.0
FDF17,OUT013,3183.0
FDS11,OUT045,3494.0
FDR51,OUT035,2562.0
FDT49,OUT010,-262.0
FDC56,OUT013,1967.0
FDR13,OUT027,3379.0
FDQ60,OUT035,2126.0
FDN38,OUT049,4077.0
NCL29,OUT013,2537.0
FDO13,OUT027,4063.0
FDE26,OUT018,2011.0
FDA31,OUT010,802.0
FDX14,OUT035,1382.0
FDA34,OUT045,2698.0
FDF26,OUT013,2547.0
FDE38,OUT045,2582.0
DRI11,OUT046,1841.0
FDQ60,OUT027,3391.0
FDL21,OUT027,2183.0
DRC12,OUT027,4479.0
FDC47,OUT046,3625.0
FDE57,OUT045,2166.0
FDT14,OUT045,1890.0
NCZ53,OUT046,3029.0
FDE28,OUT018,3387.0
FDR19,OUT035,2482.0
NCF54,OUT019,845.0
FDZ08,OUT046,1385.0
NCJ05,OUT018,2153.0
FDF59,OUT046,2065.0
NCO05,OUT035,1764.0
FDW24,OUT018,555.0
NCX42,OUT018,2361.0
NCA53,OUT035,928.0
FDI45,OUT019,933.0
FDG46,OUT046,1905.0
FDM20,OUT010,1914.0
FDW11,OUT010,-914.0
FDX08,OUT035,3014.0
NCK17,OUT035,828.0
FDK32,OUT018,2179.0
NCA42,OUT035,2680.0
DRI01,OUT035,2846.0
NCL55,OUT049,4117.0
DRE25,OUT018,1211.0
FDD14,OUT017,2978.0
FDB10,OUT046,3753.0
DRN11,OUT035,2422.0
FDP38,OUT018,579.0
NCA30,OUT017,3048.0
FDT15,OUT017,2982.0
NCP55,OUT018,649.0
FDF12,OUT035,2518.0
FDM21,OUT018,3763.0
FDX56,OUT035,3454.0
FDF10,OUT017,2430.0
FDT32,OUT045,2978.0
FDM51,OUT018,1403.0
NCR50,OUT018,2161.0
FDI19,OUT049,3929.0
FDX21,OUT017,1830.0
FDR31,OUT035,2530.0
FDY02,OUT013,4219.0
NCA29,OUT045,2668.0
NCX17,OUT046,3653.0
FDM12,OUT045,2990.0
FDI53,OUT027,4031.0
NCU30,OUT049,2749.0
FDC56,OUT027,3379.0
FDK27,OUT018,1707.0
NCK18,OUT017,2736.0
FDB52,OUT019,2181.0
DRG25,OUT027,4423.0
FDZ13,OUT049,889.0
FDB57,OUT019,1701.0
FDR40,OUT046,1433.0
NCO14,OUT019,-1155.0
NCN19,OUT045,2940.0
FDQ28,OUT019,613.0
FDO13,OUT018,2347.0
FDK48,OUT013,1355.0
FDU07,OUT018,2155.0
FDW20,OUT046,2049.0
FDV12,OUT010,-294.0
FDH24,OUT013,2571.0
FDV59,OUT049,3517.0
FDK57,OUT045,1838.0
FDL16,OUT027,2191.0
NCQ17,OUT046,2477.0
FDJ15,OUT018,2715.0
FDX24,OUT049,1661.0
FDT47,OUT046,1689.0
FDT10,OUT049,1145.0
FDZ37,OUT018,1195.0
FDW43,OUT027,5143.0
DRN36,OUT017,1610.0
FDJ14,OUT045,1278.0
FDA32,OUT013,3499.0
FDJ38,OUT019,1173.0
FDQ57,OUT017,2490.0
NCQ41,OUT019,1229.0
FDG56,OUT049,1133.0
DRC13,OUT027,3463.0
FDV55,OUT035,2458.0
FDQ49,OUT045,2518.0
FDE29,OUT010,-966.0
FDR03,OUT013,3403.0
FDD45,OUT049,1653.0
FDN38,OUT010,2058.0
FDT56,OUT046,1025.0
FDT48,OUT045,3090.0
FDU03,OUT049,3005.0
FDC56,OUT010,-70.0
NCO43,OUT027,3037.0
FDQ27,OUT017,1790.0
FDR03,OUT046,3345.0
DRH23,OUT010,-1102.0
FDG22,OUT045,622.0
NCJ42,OUT013,1709.0
FDR24,OUT046,1545.0
FDW60,OUT035,3014.0
FDJ08,OUT013,3055.0
DRL59,OUT018,571.0
FDG60,OUT010,1746.0
FDW27,OUT017,2682.0
FDX14,OUT018,971.0
FDC20,OUT013,987.0
NCS29,OUT018,3865.0
FDJ56,OUT046,1625.0
FDB20,OUT019,-635.0
FDL28,OUT027,5111.0
FDW01,OUT018,2131.0
FDL03,OUT046,3209.0
FDX22,OUT049,3477.0
FDJ21,OUT035,2510.0
FDR31,OUT045,2334.0
FDG21,OUT035,2590.0
FDS22,OUT027,2223.0
FDK08,OUT035,1794.0
FDE17,OUT018,2179.0
NCN30,OUT017,1632.0
FDT50,OUT046,1641.0
NCX42,OUT049,2701.0
FDJ12,OUT035,3506.0
NCA18,OUT027,3321.0
FDP23,OUT019,1557.0
FDX12,OUT013,3855.0
FDN40,OUT018,2147.0
FDV48,OUT035,1470.0
NCY54,OUT013,2741.0
FDL16,OUT010,-1198.0
FDR45,OUT018,3515.0
